,min,max
0,1.0,1.1810098265780191
1,1.1810098265780191,1.346150081885473
2,1.346150081885473,1.4805760420844094
3,1.4805760420844094,1.5217050887832801
4,1.5217050887832801,1.6712348883981
5,1.6712348883981,1.7379785643862382
6,1.7379785643862382,1.789236276602609
7,1.789236276602609,1.8741570071379643
8,1.8741570071379643,1.931524111443558
9,1.931524111443558,1.9623750922853473
10,1.9623750922853473,2.0123248608945863
11,2.0123248608945863,2.04440314892021
12,2.04440314892021,2.081391825467348
13,2.081391825467348,2.104112471165797
14,2.104112471165797,2.1243814172873634
15,2.1243814172873634,2.1714187464144206
16,2.1714187464144206,2.2015775620153595
17,2.2015775620153595,2.219804910838331
18,2.219804910838331,2.24524494222519
19,2.24524494222519,2.277118746859368
20,2.277118746859368,2.3056879600911353
21,2.3056879600911353,2.3337529406027664
22,2.3337529406027664,2.3543189150251553
23,2.3543189150251553,2.3811681346294047
24,2.3811681346294047,2.3990283511281163
25,2.3990283511281163,2.4228432676880884
26,2.4228432676880884,2.439079232286651
27,2.439079232286651,2.461468584392619
28,2.461468584392619,2.4760313809149874
29,2.4760313809149874,2.492759012287219
30,2.492759012287219,2.515574811449392
31,2.515574811449392,2.536935311619497
32,2.536935311619497,2.560706368992865
33,2.560706368992865,2.587482728539033
34,2.587482728539033,2.6119908991399763
35,2.6119908991399763,2.628381674420625
36,2.628381674420625,2.650536108217427
37,2.650536108217427,2.6747962513133063
38,2.6747962513133063,2.7032771735388987
39,2.7032771735388987,2.725980890391561
40,2.725980890391561,2.749712719011709
41,2.749712719011709,2.7752569749687073
42,2.7752569749687073,2.8042133437575405
43,2.8042133437575405,2.834038532894907
44,2.834038532894907,2.8688216765229138
45,2.8688216765229138,2.901479778289513
46,2.901479778289513,2.939294014353517
47,2.939294014353517,2.9800796206161926
48,2.9800796206161926,3.0307881639935865
49,3.0307881639935865,3.0765479505047493
50,3.0765479505047493,3.124000187973857
51,3.124000187973857,3.176736639913787
52,3.176736639913787,3.2349533172570366
53,3.2349533172570366,3.308189992027743
54,3.308189992027743,3.3868660216069535
55,3.3868660216069535,3.4825112277050345
56,3.4825112277050345,3.48508300987998
57,3.48508300987998,3.4976406397962263
58,3.4976406397962263,3.622088356987474
59,3.622088356987474,3.802150079834918
60,3.802150079834918,4.072608603046058
61,4.072608603046058,7.709751483027426
