,min,max
0,1.0,1.0765080807152885
1,1.0765080807152885,1.1810098265780191
2,1.1810098265780191,1.319177680334641
3,1.319177680334641,1.346150081885473
4,1.346150081885473,1.3634183578918184
5,1.3634183578918184,1.4805760420844094
6,1.4805760420844094,1.5129216592632067
7,1.5129216592632067,1.5217050887832801
8,1.5217050887832801,1.5813366645864422
9,1.5813366645864422,1.6712348883981
10,1.6712348883981,1.6931471805599454
11,1.6931471805599454,1.7332666106024135
12,1.7332666106024135,1.7586281362786367
13,1.7586281362786367,1.786986441664744
14,1.786986441664744,1.8028674896214034
15,1.8028674896214034,1.8438938272680871
16,1.8438938272680871,1.8979306089592853
17,1.8979306089592853,1.9271054757588981
18,1.9271054757588981,1.9410420794280152
19,1.9410420794280152,1.960100020310674
20,1.960100020310674,1.9827756222645079
21,1.9827756222645079,1.999952971918375
22,1.999952971918375,2.0154365312328073
23,2.0154365312328073,2.0392972624454186
24,2.0392972624454186,2.056565538451764
25,2.056565538451764,2.076180879941575
26,2.076180879941575,2.0852950524633243
27,2.0852950524633243,2.1010092683007104
28,2.1010092683007104,2.1093280696414576
29,2.1093280696414576,2.120228728520649
30,2.120228728520649,2.129015716244594
31,2.129015716244594,2.1463211253009264
32,2.1463211253009264,2.1751203693833983
33,2.1751203693833983,2.1825183195267956
34,2.1825183195267956,2.206907761643145
35,2.206907761643145,2.2148522693432255
36,2.2148522693432255,2.22410884385352
37,2.22410884385352,2.237630439108699
38,2.237630439108699,2.246146833793572
39,2.246146833793572,2.267006413874695
40,2.267006413874695,2.279622115246129
41,2.279622115246129,2.2950597303816513
42,2.2950597303816513,2.3108479377444997
43,2.3108479377444997,2.3251328107213283
44,2.3251328107213283,2.336494607817274
45,2.336494607817274,2.3413072053573263
46,2.3413072053573263,2.359538711172375
47,2.359538711172375,2.3699823388625525
48,2.3699823388625525,2.383898939036925
49,2.383898939036925,2.391462216261994
50,2.391462216261994,2.401209992766394
51,2.401209992766394,2.413796188334109
52,2.413796188334109,2.4232180462584214
53,2.4232180462584214,2.4311257449461836
54,2.4311257449461836,2.440264756081935
55,2.440264756081935,2.453098688256737
56,2.453098688256737,2.461680823179739
57,2.461680823179739,2.4690962778077274
58,2.4690962778077274,2.4770354624087245
59,2.4770354624087245,2.483416294549599
60,2.483416294549599,2.4931129823230354
61,2.4931129823230354,2.5040618457951567
62,2.5040618457951567,2.515574811449392
63,2.515574811449392,2.528915345170974
64,2.528915345170974,2.536935311619497
65,2.536935311619497,2.548199549384048
66,2.548199549384048,2.5601045035710213
67,2.5601045035710213,2.5728827526637503
68,2.5728827526637503,2.586181038811919
69,2.586181038811919,2.598218928385344
70,2.598218928385344,2.6114399231358725
71,2.6114399231358725,2.6190777588269034
72,2.6190777588269034,2.626959343126199
73,2.626959343126199,2.63418925998796
74,2.63418925998796,2.6475481503445613
75,2.6475481503445613,2.6599857447024178
76,2.6599857447024178,2.67218252418002
77,2.67218252418002,2.6818327588867037
78,2.6818327588867037,2.698972842047742
79,2.698972842047742,2.709866934288781
80,2.709866934288781,2.72132656599395
81,2.72132656599395,2.7334230245487903
82,2.7334230245487903,2.744545718647773
83,2.744545718647773,2.7581350056580782
84,2.7581350056580782,2.769958040839854
85,2.769958040839854,2.7868271697356395
86,2.7868271697356395,2.8003018713195065
87,2.8003018713195065,2.8136546106883324
88,2.8136546106883324,2.8265080718781244
89,2.8265080718781244,2.8424140931653055
90,2.8424140931653055,2.8609687023933477
91,2.8609687023933477,2.8783240926807725
92,2.8783240926807725,2.898984225398247
93,2.898984225398247,2.9118619676500286
94,2.9118619676500286,2.9286155927687414
95,2.9286155927687414,2.949475239158888
96,2.949475239158888,2.9693245375084545
97,2.9693245375084545,2.991646146920083
98,2.991646146920083,3.018377291856274
99,3.018377291856274,3.037496933859492
100,3.037496933859492,3.0576724600031175
101,3.0576724600031175,3.0849495734390313
102,3.0849495734390313,3.1108815061931203
103,3.1108815061931203,3.131445998499726
104,3.131445998499726,3.160291259616207
105,3.160291259616207,3.187639246164601
106,3.187639246164601,3.2158176677376775
107,3.2158176677376775,3.244655845107671
108,3.244655845107671,3.2842249700791757
109,3.2842249700791757,3.316230269096023
110,3.316230269096023,3.3509013178708593
111,3.3509013178708593,3.396424354098844
112,3.396424354098844,3.439311890636954
113,3.439311890636954,3.48508300987998
114,3.48508300987998,3.48508300987998
115,3.48508300987998,3.48508300987998
116,3.48508300987998,3.48508300987998
117,3.48508300987998,3.5067473300419754
118,3.5067473300419754,3.5651084521859793
119,3.5651084521859793,3.632393322807262
120,3.632393322807262,3.715380002718713
121,3.715380002718713,3.8070878576717924
122,3.8070878576717924,3.9169568814664246
123,3.9169568814664246,4.078691909284302
124,4.078691909284302,4.335418802825662
125,4.335418802825662,7.709751483027426
