,min,max
0,1.0,1.5813366645864422
1,1.5813366645864422,1.9271054757588981
2,1.9271054757588981,2.0852950524633243
3,2.0852950524633243,2.2148522693432255
4,2.2148522693432255,2.336494607817274
5,2.336494607817274,2.4311257449461836
6,2.4311257449461836,2.515574811449392
7,2.515574811449392,2.6190777588269034
8,2.6190777588269034,2.72132656599395
9,2.72132656599395,2.8424140931653055
10,2.8424140931653055,3.018377291856274
11,3.018377291856274,3.244655845107671
12,3.244655845107671,3.48508300987998
13,3.48508300987998,7.709751483027426
