,min,max
0,1.0917636481020736,1.0917636481020736
1,1.0917636481020736,1.0917636481020736
2,1.0917636481020736,1.0917636481020736
3,1.0917636481020736,1.3364492830781531
4,1.3364492830781531,1.368047005618615
5,1.368047005618615,1.4244152591488999
6,1.4244152591488999,1.4244152591488999
7,1.4244152591488999,1.4958480377653687
8,1.4958480377653687,1.5145765888790188
9,1.5145765888790188,1.5292601177176506
10,1.5292601177176506,1.542799347834889
11,1.542799347834889,1.542799347834889
12,1.542799347834889,1.7061222956908275
13,1.7061222956908275,1.748626296933487
14,1.748626296933487,1.8076373761789861
15,1.8076373761789861,1.8418762587579414
16,1.8418762587579414,1.8601861482253306
17,1.8601861482253306,1.8683040915621163
18,1.8683040915621163,1.8854391141273417
19,1.8854391141273417,1.9168025767527195
20,1.9168025767527195,1.9243024737118768
21,1.9243024737118768,1.9325527414484505
22,1.9325527414484505,1.9402367264922429
23,1.9402367264922429,1.9621202589476125
24,1.9621202589476125,1.988067078392599
25,1.988067078392599,2.0136814839123076
26,2.0136814839123076,2.0255725630537658
27,2.0255725630537658,2.0295964636380983
28,2.0295964636380983,2.0389121823193532
29,2.0389121823193532,2.048931915397594
30,2.048931915397594,2.06119418617856
31,2.06119418617856,2.0866520232297248
32,2.0866520232297248,2.101205389733697
33,2.101205389733697,2.1175624397088453
34,2.1175624397088453,2.1437261418835094
35,2.1437261418835094,2.184590103013101
36,2.184590103013101,2.188995218325314
37,2.188995218325314,2.1921410282607945
38,2.1921410282607945,2.215044061673431
39,2.215044061673431,2.2237417025845865
40,2.2237417025845865,2.2359465283948343
41,2.2359465283948343,2.2447757800113477
42,2.2447757800113477,2.2815803817456968
43,2.2815803817456968,2.300314393967162
44,2.300314393967162,2.32003561779379
45,2.32003561779379,2.3408857422609306
46,2.3408857422609306,2.3571600914967146
47,2.3571600914967146,2.366446681689019
48,2.366446681689019,2.399269476250773
49,2.399269476250773,2.4283351497044556
50,2.4283351497044556,2.435061571746263
51,2.435061571746263,2.4564287447924853
52,2.4564287447924853,2.470320037884723
53,2.470320037884723,2.488647778323679
54,2.488647778323679,2.50153789229039
55,2.50153789229039,2.513656179552239
56,2.513656179552239,2.5234545569958877
57,2.5234545569958877,2.535091816649435
58,2.535091816649435,2.5472442702260656
59,2.5472442702260656,2.5535311110495087
60,2.5535311110495087,2.5614512721220617
61,2.5614512721220617,2.5716248029600606
62,2.5716248029600606,2.5856137564992974
63,2.5856137564992974,2.5944603264334782
64,2.5944603264334782,2.6061839148554986
65,2.6061839148554986,2.6120974241775397
66,2.6120974241775397,2.6202071655878147
67,2.6202071655878147,2.62436409281884
68,2.62436409281884,2.6307347045532365
69,2.6307347045532365,2.6415014696075128
70,2.6415014696075128,2.653270338394427
71,2.653270338394427,2.662918018004623
72,2.662918018004623,2.670423946522699
73,2.670423946522699,2.6808260837237174
74,2.6808260837237174,2.6917237702174566
75,2.6917237702174566,2.700256331460371
76,2.700256331460371,2.7091277386027253
77,2.7091277386027253,2.7183701932489432
78,2.7187197436137107,2.7280208762997127
79,2.7280208762997127,2.738123047680825
80,2.738123047680825,2.748727470556031
81,2.748727470556031,2.756105356232343
82,2.756105356232343,2.7676862415100407
83,2.7676862415100407,2.775784779972514
84,2.775784779972514,2.7885709384576227
85,2.7885709384576227,2.8006570054568494
86,2.8006570054568494,2.8107096202687907
87,2.8107096202687907,2.816899061598873
88,2.816899061598873,2.827333808657408
89,2.827333808657408,2.838369629187561
90,2.838369629187561,2.850089524048041
91,2.850089524048041,2.862595558452807
92,2.862595558452807,2.8760152876640435
93,2.8760152876640435,2.883116847780907
94,2.883116847780907,2.8982263422066072
95,2.8982263422066072,2.9081912422333764
96,2.9081912422333764,2.9236494539086477
97,2.9236494539086477,2.9385401453956543
98,2.9385401453956543,2.9535290634811355
99,2.9535290634811355,2.966687127528971
100,2.966687127528971,2.977484918052715
101,2.977484918052715,3.004348970716467
102,3.004348970716467,3.0200953704276614
103,3.0200953704276614,3.037652320932849
104,3.037652320932849,3.0575442838188756
105,3.0575442838188756,3.080571843955476
106,3.080571843955476,3.1080522103345363
107,3.1080522103345363,3.128208752306208
108,3.128208752306208,3.1424014527292234
109,3.1424014527292234,3.1888942274895866
110,3.1888942274895866,3.2081823742714715
111,3.2081823742714715,3.263686813914714
112,3.263686813914714,3.263686813914714
113,3.263686813914714,3.263686813914714
114,3.263686813914714,3.263686813914714
115,3.263686813914714,3.263686813914714
116,3.263686813914714,3.263686813914714
117,3.263686813914714,3.263686813914714
118,3.263686813914714,3.263686813914714
119,3.263686813914714,3.263686813914714
120,3.263686813914714,3.314214128042707
121,3.314214128042707,3.3848709507774015
122,3.3848709507774015,3.464842678528968
123,3.464842678528968,3.591373522766552
124,3.591373522766552,3.7737190245154215
125,3.7737190245154215,5.445584449524334
