,min,max
0,1.0917636481020736,1.5145765888790188
1,1.5145765888790188,1.8683040915621163
2,1.8683040915621163,2.0255725630537658
3,2.0255725630537658,2.184590103013101
4,2.184590103013101,2.32003561779379
5,2.32003561779379,2.488647778323679
6,2.488647778323679,2.5856137564992974
7,2.5856137564992974,2.662918018004623
8,2.662918018004623,2.748727470556031
9,2.748727470556031,2.838369629187561
10,2.838369629187561,2.9535290634811355
11,2.9535290634811355,3.128208752306208
12,3.128208752306208,3.263686813914714
13,3.263686813914714,5.445584449524334
