,min,max
0,1.0000181814876103,1.0119637050910655
1,1.0119637050910655,1.0671591797708266
2,1.0671591797708266,1.1702517080939117
3,1.1702517080939117,1.3095912992159242
4,1.3095912992159242,1.384446243695244
5,1.384446243695244,1.506252755315996
6,1.506252755315996,1.6107389749487646
7,1.6107389749487646,1.6780809256389226
8,1.6780809256389226,1.7051108856510107
9,1.7051108856510107,1.7607092972975642
10,1.7607092972975642,1.8005630961836703
11,1.8005630961836703,1.8460604786231927
12,1.8460604786231927,1.8921636021402852
13,1.8921636021402852,1.9379048998731716
14,1.9379048998731716,1.9999535293278137
15,1.9999535293278137,2.0527095687652652
16,2.0527095687652652,2.0908614949975908
17,2.0908614949975908,2.1106669077791462
18,2.1106669077791462,2.15317349095098
19,2.15317349095098,2.187548606230506
20,2.187548606230506,2.2223479843046894
21,2.2223479843046894,2.254968625803472
22,2.254968625803472,2.2945077768757027
23,2.2945077768757027,2.3343418756718752
24,2.3343418756718752,2.368889951027551
25,2.368889951027551,2.3931067030661892
26,2.3931067030661892,2.4203837314148138
27,2.4203837314148138,2.457883487283604
28,2.457883487283604,2.4921382691583043
29,2.4921382691583043,2.53350878000128
30,2.53350878000128,2.5751301460681946
31,2.5751301460681946,2.609946994109153
32,2.609946994109153,2.6385623525098056
33,2.6385623525098056,2.6893840237746858
34,2.6893840237746858,2.73433008990522
35,2.73433008990522,2.779689620528012
36,2.779689620528012,2.817099042646873
37,2.817099042646873,2.868895767761106
38,2.868895767761106,2.920058344316577
39,2.920058344316577,2.958987330218018
40,2.958987330218018,3.0109876728069094
41,3.0109876728069094,3.070464313715685
42,3.070464313715685,3.113530911974759
43,3.113530911974759,3.1826844388806186
44,3.1826844388806186,3.24146470472339
45,3.24146470472339,3.3036551930772045
46,3.3036551930772045,3.3780384433277906
47,3.3780384433277906,3.4434942323256257
48,3.4434942323256257,3.484943012763227
49,3.484943012763227,3.560360000121745
50,3.560360000121745,3.6388846755818127
51,3.6388846755818127,3.7115244992804297
52,3.7115244992804297,3.80081728022472
53,3.80081728022472,3.8978444189795196
54,3.8978444189795196,4.007809478355398
55,4.007809478355398,4.134824313290099
56,4.134824313290099,4.267939517571803
57,4.267939517571803,4.434096293411018
58,4.434096293411018,4.644865750031048
59,4.644865750031048,4.938833365771583
60,4.938833365771583,5.427306176600916
61,5.427306176600916,11.583127306019376
