,min,max
0,1.0000181814876103,1.3393271349384288
1,1.3393271349384288,1.699019834863281
2,1.699019834863281,1.9089126698203283
3,1.9089126698203283,2.1035031283572128
4,2.1035031283572128,2.2626791571884493
5,2.2626791571884493,2.4070227490027496
6,2.4070227490027496,2.5751301460681946
7,2.5751301460681946,2.754532816794839
8,2.754532816794839,2.9524023537561748
9,2.9524023537561748,3.1973154847743914
10,3.1973154847743914,3.4778070610660423
11,3.4778070610660423,3.815731716137829
12,3.815731716137829,4.3622147255275365
13,4.3622147255275365,11.583127306019376
