,min,max
0,1.2468721547679358,2.2336068698849854
1,2.2336068698849854,2.3112658040590888
2,2.3112658040590888,2.4191006323598843
3,2.4191006323598843,2.5048177418797195
4,2.5048177418797195,2.5760373056167136
5,2.5760373056167136,2.64342969135002
6,2.64342969135002,2.6999467763424825
7,2.6999467763424825,2.7554061869300024
8,2.7554061869300024,2.810915415007801
9,2.810915415007801,2.8662321954280365
10,2.8662321954280365,2.9154464593734932
11,2.9154464593734932,2.95645031787482
12,2.95645031787482,2.998344684339097
13,2.998344684339097,3.04273232112676
14,3.04273232112676,3.1119732145171954
15,3.1119732145171954,3.179022408345494
16,3.179022408345494,3.259466271937297
17,3.259466271937297,3.3324862799820925
18,3.332660171058224,3.4078710433435218
19,3.4078710433435218,3.4995340350377244
20,3.4995340350377244,3.5853912380206423
21,3.5853912380206423,3.670514947535831
22,3.670514947535831,3.774612395744582
23,3.774612395744582,3.8879265226336797
24,3.8879265226336797,4.022753586772037
25,4.022753586772037,4.181259378923583
26,4.181259378923583,4.3813714978688365
27,4.3813714978688365,4.650704417733217
28,4.650704417733217,5.079387089416993
29,5.079387089416993,7.940485426914442
